Astro;CA1-ProS;CA2-IG-FC;CA3;Car3;CR;CT SUB;DG;Endo;L2 IT ENTl;L2 IT ENTm;L2/3 IT CTX;L2/3 IT ENTl;L2/3 IT PPP;L2/3 IT RHP;L3 IT ENT;L4 RSP-ACA;L4/5 IT CTX;L5 IT CTX;L5 PPP;L5 PT CTX;L5/6 IT TPE-ENT;L5/6 NP CTX;L6 CT CTX;L6 IT CTX;L6 IT ENTl;L6b CTX;L6b/CT ENT;Lamp5;Micro-PVM;NP PPP;NP SUB;Oligo;Pvalb;SMC-Peri;Sncg;Sst;Sst Chodl;SUB-ProS;Vip;VLMC
-3.123813e-02;-7.304673e-02;-2.117516e-02;-3.934744e-02;-5.981642e-02; 2.178359e-02; 5.031630e-02;-2.397307e-02;-5.765431e-02; 3.643183e-02;-3.464028e-02; 3.827416e-03; 5.073362e-04; 3.202286e-03;-2.526559e-02;-1.341883e-02;-5.149465e-02; 6.254474e-03;-5.674339e-03;-1.575545e-03;-2.610123e-02;-1.227078e-02; 2.997982e-02; 2.272884e-02; 8.960304e-03;-3.900298e-02; 8.652239e-02; 2.631059e-03; 3.407887e-02;-8.680469e-02;-2.529414e-03; 4.527231e-02;-3.173273e-02; 1.364131e-01; 1.861743e-02; 1.678360e-03; 2.714228e-03; 8.996204e-02; 8.804231e-02;-4.241979e-02;-2.121591e-02
 9.321543e-03; 2.470675e-02; 2.073061e-02;-2.870980e-02;-1.535756e-03;-5.780076e-02; 1.536516e-02;-2.564317e-02;-3.192626e-02;-4.146300e-03; 2.024105e-02;-6.696208e-02;-1.224736e-02;-1.055241e-02; 3.098738e-02;-3.153291e-02; 1.885761e-02;-6.844680e-02;-1.310756e-02; 1.088814e-02;-2.374788e-02; 1.821058e-02;-3.522367e-02;-6.860817e-02; 3.486933e-02;-1.962176e-02;-2.628764e-02;-2.247257e-02; 1.060603e-01;-1.852890e-02;-3.635432e-02;-2.846862e-02;-7.979169e-02;-2.803471e-02;-2.703325e-02; 1.800036e-02; 1.177040e-01; 3.840980e-04; 8.173438e-02;-6.944649e-02; 1.164259e-02
 2.723580e-02; 5.289540e-03; 1.949370e-02;-5.643489e-03;-1.071336e-01;-5.777189e-02; 1.233456e-01;-4.501208e-02;-5.369149e-02; 1.528922e-02; 7.035085e-03; 7.350199e-02; 3.453712e-02; 1.910937e-03; 5.390131e-03; 8.443070e-02;-1.560808e-02; 1.848534e-02; 7.764754e-03; 1.187901e-02; 4.063566e-02;-9.507487e-03;-3.166281e-02;-5.258462e-02; 2.623906e-02;-1.731678e-02;-4.917138e-02;-4.945192e-02;-3.480534e-02;-1.058186e-02;-3.439753e-02;-5.423724e-02; 3.109826e-02;-1.117759e-02;-2.796291e-02;-1.552551e-02;-2.765327e-02; 6.916034e-03; 6.469382e-02;-4.939043e-02;-2.496451e-02
-8.402030e-02;-6.090612e-02;-4.113372e-03;-8.063981e-02; 3.596567e-02; 3.254778e-02;-3.317640e-02;-3.128668e-02;-8.866245e-02;-4.220993e-02; 9.888030e-03;-7.562199e-02;-5.657501e-02;-1.359474e-02;-1.078046e-02;-1.063850e-02;-2.618013e-02;-2.788450e-02;-2.085649e-02; 1.977703e-03;-5.263452e-02;-1.493359e-03; 1.652876e-02;-2.827708e-02;-3.145236e-02;-2.921981e-02; 3.911141e-02; 6.876340e-03; 4.696668e-02; 1.605755e-02; 8.828028e-02; 3.291931e-02;-4.148094e-02;-1.171855e-02;-8.170808e-02;-2.531035e-02;-7.181824e-05; 5.277919e-02; 1.426518e-01;-3.146746e-02; 8.296495e-02
 8.089732e-02; 3.343531e-02; 4.242878e-02; 6.545411e-02;-1.857505e-02; 8.506498e-02; 1.784738e-02;-8.058176e-03;-2.722818e-02; 8.879440e-02; 1.149595e-01;-6.091091e-03; 1.852880e-02; 7.637561e-02; 5.518601e-02; 7.972149e-02; 1.008901e-01; 2.548471e-02; 6.306573e-02; 1.091460e-01; 1.205855e-01; 7.048813e-02; 7.269644e-02; 6.329422e-02; 5.081444e-04; 8.134913e-03; 1.346941e-01; 2.132635e-02; 1.322049e-01;-2.354862e-02; 3.536588e-02; 7.517393e-02; 8.613988e-02; 3.637522e-02;-6.919959e-02; 1.605832e-01; 4.485460e-02; 1.107437e-02; 3.734208e-02;-7.842226e-03; 6.581403e-02
-8.967761e-02; 1.482272e-02;-1.955308e-02;-5.380889e-03;-4.109496e-03; 3.568360e-02; 6.581510e-03;-1.267183e-02;-1.373174e-01; 5.458678e-03;-1.704040e-02;-2.940228e-02;-5.682668e-02;-1.154966e-03; 3.196912e-02;-2.089810e-04;-2.700174e-02;-3.005867e-02;-6.834115e-04; 1.122849e-02;-3.153677e-02;-2.696409e-02; 1.009434e-01; 3.533916e-02;-4.760714e-03; 1.759618e-02; 1.660553e-02; 5.912815e-02;-3.880820e-02;-1.292087e-01; 5.995130e-02; 1.929511e-02;-7.607536e-02;-7.511968e-02;-1.415234e-02;-3.351232e-02;-7.924020e-02;-5.012406e-02;-7.122375e-02;-8.868602e-02;-1.175168e-02
-9.517037e-02;-6.089799e-03;-4.321966e-02;-2.941997e-02;-4.299461e-02;-7.043564e-02;-1.789016e-02; 2.736948e-02;-1.218933e-01;-6.917403e-02;-6.098354e-02;-2.489655e-02; 1.220953e-04;-3.045130e-02;-1.707700e-02;-7.554210e-02;-1.061029e-01;-5.030718e-02;-5.823194e-02;-4.186064e-02;-5.674217e-02; 9.596545e-03;-7.111109e-02;-9.845794e-02;-2.811728e-02;-2.372598e-02;-9.988418e-02;-1.121235e-01;-4.572525e-02;-7.039538e-02;-1.167002e-01;-8.114268e-02;-1.043469e-01; 1.698710e-02;-9.450586e-02;-1.544580e-03; 4.547401e-02;-1.321975e-02; 1.212332e-01;-1.366181e-01;-1.074902e-02
 1.561813e-01;-8.136372e-03;-3.425032e-02;-2.055199e-03; 5.405341e-02;-1.146319e-03;-9.752717e-03;-3.202440e-02; 2.116216e-01; 1.389724e-02; 2.090361e-03;-3.259106e-02;-2.024519e-02; 2.806111e-02;-2.059623e-02;-4.007703e-03; 5.039041e-02; 3.440030e-03; 1.377966e-02; 6.723203e-02; 4.363516e-02; 5.151815e-02; 1.258460e-01; 5.947982e-02; 1.128430e-02;-2.010571e-02; 2.078602e-02;-3.496846e-03; 1.838956e-02; 1.138037e-01; 4.224107e-02; 7.113563e-02; 9.118903e-02; 1.470034e-02; 1.509104e-01; 3.346028e-03; 9.061248e-02; 1.512684e-02; 2.752609e-02; 1.198441e-01; 2.306896e-02
 4.431480e-02; 3.286206e-02; 1.127356e-01; 1.036311e-01;-7.482424e-03; 3.248592e-02; 3.776696e-02; 4.297767e-02;-1.732828e-01; 8.756931e-02; 5.029333e-02; 6.411824e-02; 4.905603e-02;-1.375150e-02; 3.292696e-02;-2.884222e-02; 5.759711e-02; 5.564106e-02; 1.574702e-02; 4.944154e-03; 3.321461e-02; 3.607370e-02;-1.663398e-02; 2.459317e-02; 4.042869e-02; 4.249761e-02; 5.669629e-02; 2.270721e-02;-2.420351e-02;-8.506367e-02;-3.597027e-02;-3.327321e-02; 5.676208e-03;-1.346477e-02;-1.242502e-01; 2.969828e-02; 2.248679e-02; 2.543315e-02;-8.643437e-03;-1.119549e-01; 1.862994e-02
-6.568448e-02;-1.385168e-02;-1.486516e-02;-1.246269e-02; 3.152208e-02;-4.418250e-02;-1.754982e-02;-2.478347e-02;-9.074495e-02; 5.866312e-02;-1.084290e-02;-4.789346e-02;-2.831301e-02;-3.170863e-03;-5.855902e-02; 6.647696e-02; 1.828658e-02;-1.154445e-02;-2.485466e-02; 9.283005e-03;-2.135933e-02;-5.957466e-02; 8.110701e-02;-1.011839e-02;-6.823459e-02;-4.455729e-02; 2.107324e-02;-3.076159e-02;-2.132374e-02; 3.605394e-02;-1.318796e-02; 7.506253e-02;-8.589709e-02; 8.406780e-02; 4.062849e-02;-4.654114e-02;-2.728501e-02; 7.228335e-02; 7.330260e-02; 2.818771e-02;-1.997755e-02
-5.859462e-02; 6.283235e-02;-3.752967e-02; 1.870071e-02; 5.444666e-03; 9.409464e-03;-2.101389e-03;-4.439703e-02; 2.610367e-02; 7.517180e-02; 8.410927e-02; 5.355936e-02;-2.764583e-03; 2.315529e-02; 3.477160e-02;-4.413198e-02; 4.979745e-02; 1.087511e-02; 1.284968e-02;-1.141167e-03; 1.937526e-02; 1.155391e-01;-5.752960e-02;-2.293599e-02; 5.650308e-02; 7.151012e-02; 3.657494e-02; 5.941478e-03;-3.763237e-02; 7.619390e-02; 3.818282e-02;-2.412447e-02;-9.710763e-02;-7.032989e-02; 1.103742e-02; 7.902627e-02;-7.667388e-02;-5.854431e-02;-7.046834e-02;-5.971248e-02;-9.335980e-02
-8.430010e-03; 5.369085e-02; 3.430464e-02;-1.080491e-01;-8.166684e-02;-3.252448e-02;-6.092611e-02;-2.530302e-02; 4.911482e-03;-5.984171e-02; 1.153233e-02;-7.973110e-02; 2.198614e-03;-5.455524e-02;-2.294632e-02; 8.302440e-02;-1.519094e-02;-4.748916e-02;-1.180667e-02; 1.096308e-01; 3.831296e-02;-4.581584e-02;-1.330603e-01;-2.413912e-02;-4.406857e-02;-1.109782e-02; 8.040409e-03; 4.212318e-02;-1.371317e-01; 2.391206e-02; 3.474041e-03;-1.032582e-01; 1.917061e-02;-9.846623e-02;-2.115352e-02; 4.315297e-02;-1.554742e-01;-1.062501e-01;-6.773280e-02;-2.968345e-02;-1.251466e-01
-5.231744e-03;-2.356031e-02; 1.717197e-02;-7.925051e-03; 3.752457e-02; 2.250202e-02; 6.238548e-02;-6.892927e-03; 9.144257e-02; 3.886196e-02; 1.990102e-02; 5.178486e-02; 2.424015e-02; 4.336167e-02; 1.835729e-02; 3.568119e-02; 2.809072e-02; 6.511266e-02; 2.972553e-02;-1.052112e-02; 3.243107e-02; 2.557047e-02; 4.909541e-02; 2.164746e-02; 3.478226e-02; 2.295770e-02; 3.871890e-02; 3.203505e-02; 8.011133e-02;-8.790008e-02;-1.329508e-02; 9.386193e-02; 4.098671e-02; 1.947077e-02; 2.003126e-01;-2.067373e-02; 1.463460e-02; 1.277395e-02; 2.471058e-02; 1.174945e-01; 3.295469e-03
 2.476695e-02; 4.859520e-02; 4.255286e-02; 7.218721e-03;-5.625106e-02; 1.379983e-02; 4.212018e-02;-4.139347e-02; 1.739183e-03; 6.688475e-04;-3.396590e-02;-2.346709e-02; 1.966555e-02;-7.061589e-03; 2.267152e-02;-1.578839e-02;-3.428113e-02;-6.389884e-02;-2.748610e-02; 1.010364e-02; 8.788497e-03; 4.377470e-02; 1.164364e-02; 4.048558e-03;-2.350809e-02; 9.137581e-03; 4.259509e-02;-1.674818e-02;-4.761110e-02;-4.787940e-02;-1.988107e-02; 1.288128e-02; 2.995589e-02; 4.831786e-03; 6.917307e-03; 7.666721e-02;-8.960452e-02;-2.467997e-02;-7.935400e-03;-6.000612e-03;-9.494877e-02
-4.834271e-02;-1.938312e-02;-5.055204e-03; 2.912176e-02; 6.267657e-03;-5.392374e-02;-3.933787e-02;-2.677820e-02;-6.494375e-02;-4.762938e-02;-1.500042e-02;-8.921635e-02;-7.646564e-02;-1.405339e-02;-1.134326e-02;-1.070331e-02;-3.531148e-02;-5.018789e-02;-4.070526e-02;-2.833585e-02;-6.613047e-02;-2.941185e-02;-3.930699e-02;-6.102222e-02;-2.727591e-02;-6.702486e-02;-4.345419e-02;-5.833899e-02; 3.673708e-02; 2.137131e-01;-5.797680e-02;-9.577340e-02;-6.987689e-02; 1.416231e-02;-2.662054e-02;-8.169149e-02; 1.265937e-01; 1.030558e-01; 1.130102e-01;-4.993007e-02; 8.336606e-02
-1.539431e-01;-5.095615e-02;-2.208858e-02;-5.238270e-02; 3.266412e-02; 9.020690e-03;-3.167087e-02;-1.176717e-01;-1.263199e-02;-8.278606e-03; 2.670847e-02;-6.278011e-02;-4.279229e-02;-1.437950e-03;-5.621191e-02; 3.051341e-03;-5.988847e-02;-7.049118e-02;-2.086483e-02;-1.109782e-02;-1.886826e-02;-4.201209e-02; 9.368122e-03;-1.712794e-02;-2.884652e-02;-4.262360e-02; 1.008900e-02;-4.635816e-03;-2.364759e-02;-5.517109e-02; 3.704755e-02; 1.786535e-02;-1.143218e-01; 1.531858e-02;-1.140645e-01; 3.264715e-02;-2.343564e-02; 1.244454e-02; 3.892579e-02;-2.559266e-02;-1.912561e-02
 7.776561e-02; 5.516255e-02; 9.608151e-02;-1.519692e-03;-5.288252e-02; 6.396842e-02; 2.491607e-02; 1.332939e-01;-4.948330e-02; 8.007254e-03;-3.888343e-02; 1.127082e-02; 3.023383e-02; 9.461618e-03; 4.192865e-02; 2.862876e-02; 3.160538e-02; 4.161168e-03; 3.627011e-02; 1.156187e-01; 2.640062e-02; 7.807150e-03;-5.096186e-03; 6.589962e-02; 4.228618e-02; 3.404826e-02; 1.288446e-01; 6.289755e-02; 3.255586e-02;-2.615035e-02; 3.013851e-02; 1.838595e-02; 2.000706e-02; 1.018637e-01;-4.503123e-02; 8.630150e-02; 2.755557e-02; 8.497225e-03;-3.153804e-02; 3.127738e-02; 4.275606e-02
 1.029239e-01; 1.904982e-02;-1.249947e-01;-1.116827e-01; 2.920939e-02; 1.897146e-02; 1.289663e-02;-3.691497e-03; 1.144778e-01;-1.154240e-01; 7.346265e-04; 3.242377e-02;-6.721483e-03;-8.227133e-03; 4.317709e-03; 4.464077e-02;-5.788398e-03; 3.183292e-02; 3.142425e-02;-1.332491e-02; 5.270464e-02;-1.960097e-02; 4.424939e-02; 1.522755e-02; 3.398096e-02;-4.979433e-03; 1.084851e-02;-1.945808e-02;-3.945350e-02; 7.398345e-02;-8.562260e-03;-3.295553e-02; 8.586748e-02; 1.049157e-02; 2.474912e-02; 4.626989e-02;-2.481332e-02; 1.726071e-03; 8.974024e-02; 4.817938e-02;-1.433436e-02
-7.676069e-02; 3.353223e-02;-1.189912e-02;-4.611220e-02;-6.879383e-02;-3.158235e-02;-3.191438e-02; 3.090019e-02;-6.314812e-02;-7.526510e-02;-1.143064e-01;-6.919439e-02; 1.071583e-03;-6.294278e-02;-6.869723e-02; 2.121027e-02; 1.089908e-02;-1.179407e-02;-1.913139e-02;-1.282840e-02; 4.253828e-03;-6.915298e-02; 3.160165e-02;-4.723061e-02;-7.875835e-02;-7.561008e-02;-3.996178e-02;-3.382311e-02;-5.862741e-02;-6.900348e-02;-2.584025e-02;-6.890101e-03;-1.155043e-01;-4.964617e-02;-1.541702e-01; 3.537707e-02;-7.252993e-02;-1.323776e-02; 1.467390e-02;-7.275785e-02;-4.400798e-02
 4.906320e-02; 1.457925e-02; 7.425757e-02; 2.255381e-02; 1.244766e-01; 4.846339e-02; 3.967770e-02; 5.239785e-03; 8.462992e-02;-1.362789e-02; 3.545884e-02;-1.966545e-02;-4.234925e-02;-3.188976e-03;-3.241558e-02;-5.102527e-02;-2.934226e-02; 1.959151e-02; 8.827224e-03;-9.176018e-03; 1.114754e-02;-4.671295e-02; 2.811238e-02; 1.768687e-02;-1.022925e-02;-5.840275e-02; 6.607937e-03;-2.094758e-02;-3.009162e-02; 6.001152e-02;-1.870506e-02; 2.832898e-02; 3.141235e-02;-3.207700e-02; 1.131261e-01;-1.658722e-02; 5.948452e-03;-2.759641e-03; 1.012557e-03; 1.619196e-01; 6.770734e-03
 1.966643e-02; 6.797000e-02;-2.416871e-02; 3.515435e-02;-1.489171e-01;-4.126025e-02; 2.087276e-02;-7.735484e-02; 3.257327e-02; 3.437263e-02; 1.197461e-03;-1.319424e-02; 3.834789e-02;-3.580350e-02; 1.500378e-02;-9.054320e-02;-5.108349e-03; 3.960060e-02; 5.434532e-03;-1.111679e-02;-2.936686e-02; 4.643360e-02;-7.689344e-02;-7.613239e-02;-6.487252e-03; 1.559855e-02;-4.753167e-04;-1.243393e-02;-4.562578e-02;-1.894855e-02;-4.196794e-02;-4.559655e-02; 4.782093e-02;-3.605031e-02;-8.526962e-02;-1.392969e-02;-7.600355e-02;-3.308576e-02; 1.180548e-02;-4.189756e-02;-3.724356e-02
-3.759050e-03; 1.301527e-02;-1.233093e-02; 3.855398e-02; 2.201537e-02;-5.084143e-02; 1.920011e-02;-3.720213e-02; 2.293638e-02; 3.979154e-02;-4.999272e-02;-1.306797e-02;-1.336262e-02; 2.488094e-03;-5.790891e-03;-3.055817e-02; 2.639649e-02; 1.567635e-02; 2.219582e-02;-3.548870e-02; 2.152001e-02; 3.460053e-02;-5.031011e-03;-2.996360e-02; 5.478159e-03;-2.102671e-02; 5.165976e-03;-2.068226e-02;-5.415568e-02;-6.596436e-03;-1.147442e-02; 3.837050e-02;-4.426082e-03; 9.969420e-03;-8.625754e-03; 1.496839e-02;-6.077209e-02; 3.546284e-02;-1.400702e-02;-3.129005e-02;-5.065851e-02
-4.207226e-02;-5.276056e-02;-3.203409e-02;-4.948820e-02;-2.544050e-02;-5.385399e-02; 5.579832e-02;-8.734501e-02;-6.444252e-02;-4.731086e-02;-5.214103e-02; 9.586120e-03;-4.701022e-02;-5.879210e-02;-5.430959e-02;-8.554879e-02; 8.777259e-03; 1.222252e-03;-3.773445e-02;-2.131846e-02;-1.267990e-02; 3.175162e-02;-3.082282e-02;-1.147111e-02;-2.528299e-02; 8.124561e-03;-2.849645e-02;-5.378856e-02;-3.262810e-02; 7.406284e-02;-4.969028e-02;-4.270145e-02;-9.015388e-02;-5.915594e-02;-7.656926e-02;-9.132244e-04; 2.107872e-02;-4.433942e-02;-3.813137e-02; 7.126630e-02;-1.107855e-01
 4.257592e-02;-5.448742e-03;-3.915344e-02;-1.963723e-02;-5.943082e-02; 4.602268e-02;-4.563814e-02; 3.821223e-02;-1.101138e-01; 9.187917e-03;-4.721735e-02;-3.458911e-03;-2.196224e-02;-9.900927e-03;-9.047513e-04;-4.366819e-02;-8.213169e-02;-3.030627e-02;-3.895009e-02; 1.840402e-02;-2.902454e-02;-3.944184e-02; 2.060045e-02;-3.766044e-02;-3.743602e-03; 1.383935e-02;-4.724342e-02; 3.571052e-02; 5.728504e-02;-5.938454e-02;-2.659568e-02;-2.669277e-02; 1.650156e-02; 3.686992e-02;-4.650766e-02;-2.670635e-02;-5.640796e-03; 5.634293e-02; 4.242806e-02;-2.350610e-02; 3.170406e-02
 1.622688e-01; 1.124517e-01; 7.994875e-02; 9.116367e-02; 1.246558e-01; 4.788405e-02; 7.994897e-02; 1.616800e-01;-1.018829e-02; 6.671225e-02; 4.943290e-02; 8.527158e-02; 7.390946e-02; 4.658511e-04; 9.148171e-02; 1.609387e-02; 1.726688e-02; 5.867734e-02; 8.304792e-02; 1.462831e-02; 6.990609e-03; 8.625450e-02; 8.128111e-02; 6.065959e-02; 1.039169e-01; 1.459040e-01; 2.457569e-02; 5.142660e-02; 2.423438e-02; 8.883870e-02; 3.513355e-02; 8.898815e-02; 1.323460e-01; 1.128461e-01; 9.510136e-02; 1.950128e-02; 6.832257e-02; 1.053364e-01; 3.132391e-02; 8.246453e-02; 9.795038e-02
-2.212590e-02;-5.091789e-02;-3.392911e-02;-8.923647e-02;-1.174723e-01; 3.504561e-02;-1.402666e-02;-2.969532e-02;-4.654619e-02;-8.106153e-02;-5.265450e-02; 2.129320e-02; 3.001391e-02; 1.272367e-02; 2.209504e-02;-2.950252e-02;-7.704156e-02;-4.656284e-02;-4.909732e-02;-4.804651e-02;-2.261362e-02;-3.148417e-02;-4.188210e-03;-4.460803e-03;-1.684206e-02; 5.912602e-02; 2.506453e-02; 5.600954e-02;-3.074791e-02;-8.938949e-02;-2.520349e-02;-3.278387e-02;-7.719278e-02;-6.098153e-02;-5.223095e-02;-1.290218e-02;-4.298259e-02; 1.849894e-02;-4.393351e-02;-3.115429e-02;-5.795966e-03
 1.116118e-01; 6.758742e-02;-3.000538e-02;-6.306920e-03;-7.005613e-02;-4.330115e-03; 2.253441e-02;-9.513971e-02; 3.574932e-02;-4.963365e-02; 5.465041e-02;-3.152015e-02;-3.377697e-02;-4.498908e-03; 2.008044e-02; 8.181990e-03; 4.350263e-02; 1.203734e-02; 2.538841e-02; 1.277352e-01;-1.898102e-02; 1.474489e-02;-2.915378e-02;-3.110517e-02;-2.089823e-02; 5.105647e-02;-2.572325e-02;-2.861614e-02;-6.242627e-02; 3.476783e-02; 4.735591e-02; 6.989562e-02;-9.353965e-03; 9.099027e-03; 3.592336e-02; 3.325705e-02;-1.080935e-02; 2.824225e-02; 5.308905e-02; 1.080752e-01;-1.974341e-02
-1.039964e-01; 4.107814e-02; 8.918800e-02; 1.380065e-02; 6.556146e-03;-2.211080e-02; 1.114663e-03; 2.420058e-02; 1.637435e-02;-2.380982e-02; 1.401517e-02; 4.618230e-03;-2.487395e-02;-1.335109e-02;-6.061179e-03;-3.224815e-02;-5.922053e-02;-2.553104e-02;-1.731646e-02; 5.110470e-03;-2.097947e-02;-2.513583e-02;-8.129471e-02;-5.768254e-02; 1.487736e-02; 9.559614e-04; 7.684675e-03;-5.137892e-02;-7.776621e-02; 5.526131e-02;-3.456140e-02;-5.653453e-02;-1.975981e-02;-4.054851e-02; 1.269074e-03;-1.403566e-02; 5.158261e-02; 1.091442e-02; 3.224908e-02; 6.894948e-02; 4.977489e-03
 3.397269e-02; 6.327275e-02;-1.278082e-02;-3.665411e-04; 1.151833e-01; 4.549814e-02; 2.369498e-02; 2.698613e-02; 1.068586e-01;-5.261160e-02;-1.851858e-02; 1.221673e-03;-3.361447e-02; 6.197554e-02; 9.504219e-03; 2.783417e-02; 4.496361e-03; 2.035686e-02; 1.804818e-02; 4.119397e-02; 6.524417e-02; 3.077505e-02; 8.638891e-02; 3.533587e-03; 1.551365e-02; 3.171909e-02; 2.554326e-02; 6.051576e-02; 3.582844e-02; 6.149390e-02; 7.514251e-02; 5.952340e-02;-8.998314e-03; 2.743145e-02; 2.530707e-01; 5.827591e-02; 2.039438e-02; 2.531580e-02; 2.687896e-02; 1.186069e-01; 4.682990e-02
 2.793572e-02;-4.797027e-03;-3.942590e-03; 3.411741e-04; 1.103231e-01; 2.074368e-02;-1.161404e-02;-1.778255e-02;-9.590157e-03; 1.358470e-01; 2.616437e-02;-4.686989e-02;-1.470790e-03; 5.121757e-02;-7.229901e-03;-1.476870e-02; 6.790990e-02;-3.714434e-02; 4.723204e-02; 1.062175e-01; 7.472160e-02; 3.543027e-02; 2.401967e-02;-3.152762e-02;-3.170138e-03;-6.626143e-03; 2.233584e-04;-1.990714e-03;-1.490107e-02;-4.461532e-02; 4.009731e-02; 5.493733e-02; 1.163988e-01; 1.156193e-01; 7.343620e-03; 8.070320e-02; 1.036067e-01; 1.182379e-01; 1.482538e-01; 3.648435e-02; 5.740697e-02
-5.199011e-03;-6.110079e-02; 2.478405e-03;-6.964240e-02;-4.189221e-02;-4.464680e-02;-4.673115e-02; 4.180215e-02;-8.606927e-02;-6.333886e-02;-5.091225e-02;-4.864543e-02;-3.707861e-02; 1.566384e-02;-3.169469e-02;-3.559103e-02;-1.890283e-02; 9.457371e-03;-3.217666e-02;-5.828580e-02;-1.981182e-02;-4.471566e-02; 7.883483e-02;-8.649463e-02;-8.224209e-02;-3.083773e-02; 1.888618e-03;-9.537536e-02;-2.760916e-02;-1.025472e-01;-9.540813e-03;-1.694627e-02; 5.001349e-02; 5.366395e-02; 3.670253e-02;-5.065217e-02;-2.132292e-02; 1.948829e-02; 7.075628e-02;-3.799834e-02;-8.750952e-03
 7.022664e-02; 5.961472e-02; 3.009341e-02; 8.458237e-02; 2.484574e-02;-2.164600e-03; 5.572075e-04; 6.317191e-02; 7.794415e-02; 8.874414e-02; 4.435633e-02; 7.084874e-02; 1.015704e-01; 3.005980e-02; 6.146938e-02; 5.281519e-02; 1.371198e-01; 6.623246e-02; 3.227306e-02;-1.793916e-02;-1.060006e-03; 6.784858e-02; 5.643611e-02; 2.264149e-02; 2.463928e-02; 1.796118e-02; 1.998895e-02; 3.901016e-02; 2.737771e-02;-7.928726e-02; 7.502644e-03; 9.420263e-03; 8.691096e-02;-3.078559e-03; 3.816681e-03;-7.035457e-02;-3.072011e-02; 2.153477e-02; 1.926871e-02; 5.405081e-02; 6.487654e-02
-4.648041e-05;-3.177426e-02;-2.582194e-02; 2.938879e-02;-1.511334e-02;-4.617817e-02; 2.245287e-03;-1.329416e-02; 1.151564e-01;-2.731109e-02;-5.171952e-02;-2.400694e-02;-2.167790e-02;-3.865104e-02;-4.684057e-02; 4.430608e-02;-7.612134e-03;-4.425418e-02;-2.147468e-02;-8.876489e-02;-4.594054e-02;-5.017717e-02;-4.023051e-02;-4.169222e-03; 8.046238e-04;-4.996960e-02; 5.116798e-02;-2.814887e-02;-2.234436e-02;-6.758907e-03; 2.225869e-02; 1.007983e-02;-5.772723e-03;-3.407089e-03; 1.210518e-02;-7.116616e-02;-3.217263e-02;-4.150803e-02;-2.976731e-02; 6.577099e-02;-2.819875e-03
-5.563908e-02; 1.417899e-03;-8.612421e-02;-4.028481e-02; 8.016593e-02;-2.694185e-02;-7.434044e-02;-4.689462e-02; 1.169075e-01;-5.222334e-02;-4.416211e-02;-4.941595e-02;-8.180091e-02;-3.241721e-03;-3.857647e-02;-3.296908e-02;-3.819906e-02;-6.905772e-02;-4.778090e-02;-4.032299e-02;-1.882595e-04;-4.807140e-02; 1.029167e-03;-5.248110e-02;-6.229212e-02;-7.546751e-02;-4.906361e-02;-3.873881e-02;-5.816976e-02; 1.204353e-01;-6.209986e-03; 4.479514e-02;-4.477453e-02;-4.298618e-02; 8.235867e-02; 2.503843e-02; 4.314616e-02;-4.468780e-02; 1.204743e-02; 6.801909e-02;-4.493525e-04
-2.338857e-03; 8.117118e-03; 9.435352e-02; 1.649712e-02;-2.168546e-02; 6.403284e-02;-2.628451e-02; 4.087789e-02;-1.477092e-02; 4.732537e-02; 3.718799e-02;-4.844044e-02;-1.867559e-02; 1.166895e-02; 1.036591e-02;-4.020530e-02;-2.549864e-02;-3.960685e-03;-2.084084e-03;-2.114819e-02;-3.771952e-02; 2.131732e-02; 2.678534e-02; 1.284297e-02;-1.720432e-02; 6.772222e-02; 4.227372e-03; 3.066285e-02;-2.846217e-02; 6.191927e-02; 3.571294e-03; 1.634778e-02;-1.246849e-02;-5.224136e-03;-3.330016e-02;-4.926224e-03;-4.099751e-02;-1.062831e-02; 6.967482e-02;-6.810355e-02;-6.901508e-02
-3.579555e-02; 2.985185e-02; 3.494445e-03; 6.916801e-02; 9.572055e-02;-5.839495e-03;-7.544732e-03;-2.792632e-02;-8.195714e-02; 8.531152e-04;-1.852922e-02;-6.111549e-02;-2.544754e-02;-4.338104e-02;-2.083715e-02;-2.095961e-04;-4.421545e-02;-2.777517e-02;-1.269164e-02;-7.242149e-02;-2.344556e-02;-1.609176e-02;-3.461685e-03;-1.714060e-02;-3.493138e-02;-3.922281e-02;-7.643837e-03; 5.240843e-03;-9.661435e-03;-7.242708e-02;-3.861050e-02;-1.879841e-02;-7.052359e-02;-3.124552e-02;-6.819370e-02;-4.442026e-03;-1.304280e-02;-2.292433e-02;-8.838639e-02; 6.750042e-03;-4.443405e-02
 2.401978e-02; 7.095385e-02; 6.515555e-02; 7.988922e-02; 6.636893e-02; 1.223819e-01; 1.154161e-01; 9.971552e-02; 4.964208e-03; 6.815205e-02; 8.751971e-03; 5.428411e-02; 4.956632e-02; 6.652908e-02; 5.034364e-02; 8.075733e-02; 9.271477e-03; 2.690619e-02; 7.685522e-02; 1.322294e-01; 5.623427e-02; 8.133197e-02; 2.629058e-02; 7.500269e-02; 9.534018e-02; 1.426666e-01; 5.371808e-02; 9.989097e-02; 3.049569e-02; 1.604293e-02; 5.730836e-02; 1.201520e-02; 6.850615e-02; 3.585624e-03; 9.785608e-02; 8.445254e-02; 1.194969e-02;-3.836481e-02;-2.264024e-02; 2.181148e-02; 5.354808e-02
